Date,Team,Win,Loss,Tie,Diff,Division,Cum_Win,Cum_Loss,Cum_Tie,Cum_Diff,Season,Standing
11-14-2025,R-06 Spike Men: Days of the Slay Past,1,3,0,-3.0,R,17,22,1,-50.0,Fall,4
11-14-2025,R-01 Hulk-Smash,2,2,0,9.0,R,13,27,0,-101.0,Fall,5
11-14-2025,R-04 Spiketastic Seven,0,4,0,-30.0,R,8,32,0,-162.0,Fall,6
11-21-2025,R-03 Thunderballz,2,2,0,-11.0,R,36,7,1,184.0,Fall,1
11-21-2025,R-02 Guardians of The Net,4,0,0,31.0,R,33,11,0,176.0,Fall,2
11-21-2025,R-06 Spike Men: Days of the Slay Past,4,0,0,17.0,R,21,22,1,-33.0,Fall,3
11-21-2025,R-05 The PowerPass Girls,0,4,0,-20.0,R,18,26,0,-47.0,Fall,4
11-21-2025,R-01 Hulk-Smash,0,4,0,-15.0,R,13,31,0,-116.0,Fall,5
11-21-2025,R-04 Spiketastic Seven,2,2,0,-2.0,R,10,34,0,-164.0,Fall,6
08-22-2025,S-08 - Goldi-Blocks,4,0,0,39.0,S,4,0,0,39.0,Fall,1
08-22-2025,S-05 - The Prince And The Passer,4,0,0,24.0,S,4,0,0,24.0,Fall,2
08-22-2025,S-07 - The Blockyardigans,4,0,0,23.0,S,4,0,0,23.0,Fall,3
08-22-2025,S-15 - Green Eggs & Slam,3,1,0,17.0,S,3,1,0,17.0,Fall,4
08-22-2025,S-12 - Dragon Tales And Hits,3,1,0,15.0,S,3,1,0,15.0,Fall,5
08-22-2025,S-11 - Bumpty Dumpty v1,3,1,0,15.0,S,3,1,0,15.0,Fall,6
08-22-2025,S-01 - Duck Duck Ace,3,1,0,4.0,S,3,1,0,4.0,Fall,7
08-22-2025,S-18 - Six Blind Mice,2,1,1,11.0,S,2,1,1,11.0,Fall,8
08-22-2025,S-09 - Bibbidi Boppity Boom!,2,2,0,15.0,S,2,2,0,15.0,Fall,9
08-22-2025,S-13 - Block A Bye Baby,2,2,0,0.0,S,2,2,0,0.0,Fall,10
08-22-2025,S-14 - Slam I Am,2,2,0,-2.0,S,2,2,0,-2.0,Fall,11
08-22-2025,S-16 - If You Give A Mouse A Set,2,2,0,-5.0,S,2,2,0,-5.0,Fall,12
08-22-2025,S-10 - Bump-ty Dump-tys,1,3,0,-4.0,S,1,3,0,-4.0,Fall,13
08-22-2025,S-06 - Twinkerbells,0,3,1,-26.0,S,0,3,1,-26.0,Fall,14
08-22-2025,S-02 - Itsy Bitsy Spikers,0,4,0,-22.0,S,0,4,0,-22.0,Fall,15
08-22-2025,S-17 - Horton Hits A Shoot,0,4,0,-32.0,S,0,4,0,-32.0,Fall,16
08-22-2025,S-04 - Little Red Spikers,0,4,0,-34.0,S,0,4,0,-34.0,Fall,17
08-22-2025,S-03 - Not The Gumdrop Aces,0,4,0,-38.0,S,0,4,0,-38.0,Fall,18
09-05-2025,S-05 - The Prince And The Passer,4,0,0,26.0,S,8,0,0,50.0,Fall,1
09-05-2025,S-08 - Goldi-Blocks,3,1,0,7.0,S,7,1,0,46.0,Fall,2
09-05-2025,S-12 - Dragon Tales And Hits,4,0,0,25.0,S,7,1,0,40.0,Fall,3
09-05-2025,S-07 - The Blockyardigans,3,1,0,4.0,S,7,1,0,27.0,Fall,4
09-05-2025,S-09 - Bibbidi Boppity Boom!,3,1,0,20.0,S,5,3,0,35.0,Fall,5
09-05-2025,S-15 - Green Eggs & Slam,2,2,0,9.0,S,5,3,0,26.0,Fall,6
09-05-2025,S-16 - If You Give A Mouse A Set,3,1,0,2.0,S,5,3,0,-3.0,Fall,7
09-05-2025,S-13 - Block A Bye Baby,2,2,0,23.0,S,4,4,0,23.0,Fall,8
09-05-2025,S-01 - Duck Duck Ace,1,3,0,2.0,S,4,4,0,6.0,Fall,9
09-05-2025,S-11 - Bumpty Dumpty v1,1,3,0,-13.0,S,4,4,0,2.0,Fall,10
09-05-2025,S-10 - Bump-ty Dump-tys,2,2,0,4.0,S,3,5,0,0.0,Fall,11
09-05-2025,S-14 - Slam I Am,1,3,0,-16.0,S,3,5,0,-18.0,Fall,12
09-05-2025,S-04 - Little Red Spikers,3,1,0,12.0,S,3,5,0,-22.0,Fall,13
09-05-2025,S-18 - Six Blind Mice,0,4,0,-30.0,S,2,5,1,-19.0,Fall,14
09-05-2025,S-02 - Itsy Bitsy Spikers,2,2,0,11.0,S,2,6,0,-11.0,Fall,15
09-05-2025,S-06 - Twinkerbells,1,3,0,-27.0,S,1,6,1,-53.0,Fall,16
09-05-2025,S-03 - Not The Gumdrop Aces,1,3,0,-27.0,S,1,7,0,-65.0,Fall,17
09-05-2025,S-17 - Horton Hits A Shoot,0,4,0,-32.0,S,0,8,0,-64.0,Fall,18
09-12-2025,S-07 - The Blockyardigans,4,0,0,61.0,S,11,1,0,88.0,Fall,1
09-12-2025,S-05 - The Prince And The Passer,2,2,0,6.0,S,10,2,0,56.0,Fall,2
09-12-2025,S-08 - Goldi-Blocks,2,2,0,-7.0,S,9,3,0,39.0,Fall,3
09-12-2025,S-01 - Duck Duck Ace,4,0,0,52.0,S,8,4,0,58.0,Fall,4
09-12-2025,S-12 - Dragon Tales And Hits,1,3,0,1.0,S,8,4,0,41.0,Fall,5
09-12-2025,S-11 - Bumpty Dumpty v1,4,0,0,23.0,S,8,4,0,25.0,Fall,6
09-12-2025,S-04 - Little Red Spikers,4,0,0,20.0,S,7,5,0,-2.0,Fall,7
09-12-2025,S-13 - Block A Bye Baby,2,2,0,1.0,S,6,6,0,24.0,Fall,8
09-12-2025,S-02 - Itsy Bitsy Spikers,4,0,0,30.0,S,6,6,0,19.0,Fall,9
09-12-2025,S-09 - Bibbidi Boppity Boom!,1,3,0,-24.0,S,6,6,0,11.0,Fall,10
09-12-2025,S-15 - Green Eggs & Slam,1,3,0,-21.0,S,6,6,0,5.0,Fall,11
09-12-2025,S-16 - If You Give A Mouse A Set,1,3,0,-24.0,S,6,6,0,-27.0,Fall,12
09-12-2025,S-10 - Bump-ty Dump-tys,1,3,0,-9.0,S,4,8,0,-9.0,Fall,13
09-12-2025,S-18 - Six Blind Mice,1,3,0,-28.0,S,3,8,1,-47.0,Fall,14
09-12-2025,S-03 - Not The Gumdrop Aces,2,2,0,3.0,S,3,9,0,-62.0,Fall,15
09-12-2025,S-14 - Slam I Am,0,4,0,-100.0,S,3,9,0,-118.0,Fall,16
09-12-2025,S-17 - Horton Hits A Shoot,2,2,0,39.0,S,2,10,0,-25.0,Fall,17
09-12-2025,S-06 - Twinkerbells,0,4,0,-23.0,S,1,10,1,-76.0,Fall,18
09-19-2025,S-05 - The Prince And The Passer,3,1,0,37.0,S,13,3,0,93.0,Fall,1
09-19-2025,S-07 - The Blockyardigans,2,2,0,-10.0,S,13,3,0,78.0,Fall,2
09-19-2025,S-11 - Bumpty Dumpty v1,3,1,0,17.0,S,11,5,0,42.0,Fall,3
09-19-2025,S-01 - Duck Duck Ace,2,2,0,8.0,S,10,6,0,66.0,Fall,4
09-19-2025,S-08 - Goldi-Blocks,1,3,0,-6.0,S,10,6,0,33.0,Fall,5
09-19-2025,S-16 - If You Give A Mouse A Set,4,0,0,29.0,S,10,6,0,2.0,Fall,6
09-19-2025,S-12 - Dragon Tales And Hits,1,3,0,-6.0,S,9,7,0,35.0,Fall,7
09-19-2025,S-09 - Bibbidi Boppity Boom!,3,1,0,14.0,S,9,7,0,25.0,Fall,8
09-19-2025,S-04 - Little Red Spikers,2,2,0,-2.0,S,9,7,0,-4.0,Fall,9
09-19-2025,S-02 - Itsy Bitsy Spikers,2,1,1,8.0,S,8,7,1,27.0,Fall,10
09-19-2025,S-15 - Green Eggs & Slam,1,3,0,-23.0,S,7,9,0,-18.0,Fall,11
09-19-2025,S-13 - Block A Bye Baby,0,3,1,-22.0,S,6,9,1,2.0,Fall,12
09-19-2025,S-18 - Six Blind Mice,3,1,0,16.0,S,6,9,1,-31.0,Fall,13
09-19-2025,S-10 - Bump-ty Dump-tys,2,2,0,-1.0,S,6,10,0,-10.0,Fall,14
09-19-2025,S-03 - Not The Gumdrop Aces,2,2,0,-10.0,S,5,11,0,-72.0,Fall,15
09-19-2025,S-14 - Slam I Am,2,2,0,3.0,S,5,11,0,-115.0,Fall,16
09-19-2025,S-17 - Horton Hits A Shoot,1,3,0,-27.0,S,3,13,0,-52.0,Fall,17
09-19-2025,S-06 - Twinkerbells,1,3,0,-25.0,S,2,13,1,-101.0,Fall,18
09-26-2025,S-07 - The Blockyardigans,2,1,1,6.0,S,15,4,1,84.0,Fall,1
09-26-2025,S-05 - The Prince And The Passer,2,2,0,-18.0,S,15,5,0,75.0,Fall,2
09-26-2025,S-11 - Bumpty Dumpty v1,3,1,0,32.0,S,14,6,0,74.0,Fall,3
09-26-2025,S-08 - Goldi-Blocks,4,0,0,24.0,S,14,6,0,57.0,Fall,4
09-26-2025,S-01 - Duck Duck Ace,3,1,0,8.0,S,13,7,0,74.0,Fall,5
09-26-2025,S-12 - Dragon Tales And Hits,4,0,0,33.0,S,13,7,0,68.0,Fall,6
09-26-2025,S-09 - Bibbidi Boppity Boom!,3,1,0,23.0,S,12,8,0,48.0,Fall,7
09-26-2025,S-16 - If You Give A Mouse A Set,1,3,0,-32.0,S,11,9,0,-30.0,Fall,8
09-26-2025,S-02 - Itsy Bitsy Spikers,2,2,0,5.0,S,10,9,1,32.0,Fall,9
09-26-2025,S-04 - Little Red Spikers,1,3,0,-14.0,S,10,10,0,-18.0,Fall,10
09-26-2025,S-03 - Not The Gumdrop Aces,4,0,0,22.0,S,9,11,0,-50.0,Fall,11
09-26-2025,S-10 - Bump-ty Dump-tys,2,2,0,-11.0,S,8,12,0,-21.0,Fall,12
09-26-2025,S-13 - Block A Bye Baby,1,3,0,-16.0,S,7,12,1,-14.0,Fall,13
09-26-2025,S-15 - Green Eggs & Slam,0,3,1,-14.0,S,7,12,1,-32.0,Fall,14
09-26-2025,S-18 - Six Blind Mice,1,3,0,-6.0,S,7,12,1,-37.0,Fall,15
09-26-2025,S-14 - Slam I Am,2,2,0,9.0,S,7,13,0,-106.0,Fall,16
09-26-2025,S-17 - Horton Hits A Shoot,0,4,0,-38.0,S,3,17,0,-90.0,Fall,17
09-26-2025,S-06 - Twinkerbells,0,4,0,-13.0,S,2,17,1,-114.0,Fall,18
10-10-2025,S-07 - The Blockyardigans,3,1,0,10.0,S,18,5,1,94.0,Fall,1
10-10-2025,S-11 - Bumpty Dumpty v1,4,0,0,64.0,S,18,6,0,138.0,Fall,2
10-10-2025,S-05 - The Prince And The Passer,2,2,0,5.0,S,17,7,0,80.0,Fall,3
10-10-2025,S-01 - Duck Duck Ace,2,2,0,5.0,S,15,9,0,79.0,Fall,4
10-10-2025,S-12 - Dragon Tales And Hits,1,3,0,-9.0,S,14,10,0,59.0,Fall,5
10-10-2025,S-08 - Goldi-Blocks,0,4,0,-18.0,S,14,10,0,39.0,Fall,6
10-10-2025,S-09 - Bibbidi Boppity Boom!,2,2,0,-10.0,S,14,10,0,38.0,Fall,7
10-10-2025,S-16 - If You Give A Mouse A Set,3,1,0,19.0,S,14,10,0,-11.0,Fall,8
10-10-2025,S-02 - Itsy Bitsy Spikers,3,0,1,23.0,S,13,9,2,55.0,Fall,9
10-10-2025,S-04 - Little Red Spikers,2,2,0,-6.0,S,12,12,0,-24.0,Fall,10
10-10-2025,S-03 - Not The Gumdrop Aces,2,1,1,-5.0,S,11,12,1,-55.0,Fall,11
10-10-2025,S-15 - Green Eggs & Slam,3,1,0,6.0,S,10,13,1,-26.0,Fall,12
10-10-2025,S-10 - Bump-ty Dump-tys,2,2,0,-1.0,S,10,14,0,-22.0,Fall,13
10-10-2025,S-14 - Slam I Am,2,2,0,36.0,S,9,15,0,-70.0,Fall,14
10-10-2025,S-13 - Block A Bye Baby,1,3,0,0.0,S,8,15,1,-14.0,Fall,15
10-10-2025,S-18 - Six Blind Mice,0,4,0,-100.0,S,7,16,1,-137.0,Fall,16
10-10-2025,S-06 - Twinkerbells,2,2,0,-1.0,S,4,19,1,-115.0,Fall,17
10-10-2025,S-17 - Horton Hits A Shoot,1,3,0,-18.0,S,4,20,0,-108.0,Fall,18
10-17-2025,S-11 - Bumpty Dumpty v1,4,0,0,23.0,S,22,6,0,161.0,Fall,1
10-17-2025,S-07 - The Blockyardigans,2,2,0,5.0,S,20,7,1,99.0,Fall,2
10-17-2025,S-01 - Duck Duck Ace,3,0,1,24.0,S,18,9,1,103.0,Fall,3
10-17-2025,S-05 - The Prince And The Passer,1,3,0,-19.0,S,18,10,0,61.0,Fall,4
10-17-2025,S-02 - Itsy Bitsy Spikers,4,0,0,62.0,S,17,9,2,117.0,Fall,5
10-17-2025,S-09 - Bibbidi Boppity Boom!,3,0,1,16.0,S,17,10,1,54.0,Fall,6
10-17-2025,S-16 - If You Give A Mouse A Set,3,1,0,14.0,S,17,11,0,3.0,Fall,7
10-17-2025,S-08 - Goldi-Blocks,1,2,1,2.0,S,15,12,1,41.0,Fall,8
10-17-2025,S-12 - Dragon Tales And Hits,1,3,0,-13.0,S,15,13,0,46.0,Fall,9
10-17-2025,S-04 - Little Red Spikers,2,2,0,38.0,S,14,14,0,14.0,Fall,10
10-17-2025,S-03 - Not The Gumdrop Aces,1,3,0,-12.0,S,12,15,1,-67.0,Fall,11
10-17-2025,S-13 - Block A Bye Baby,3,1,0,24.0,S,11,16,1,10.0,Fall,12
10-17-2025,S-15 - Green Eggs & Slam,1,3,0,-10.0,S,11,16,1,-36.0,Fall,13
10-17-2025,S-10 - Bump-ty Dump-tys,1,3,0,-11.0,S,11,17,0,-33.0,Fall,14
10-17-2025,S-14 - Slam I Am,2,2,0,-11.0,S,11,17,0,-81.0,Fall,15
10-17-2025,S-18 - Six Blind Mice,0,4,0,-100.0,S,7,20,1,-237.0,Fall,16
10-17-2025,S-06 - Twinkerbells,1,2,1,-6.0,S,5,21,2,-121.0,Fall,17
10-17-2025,S-17 - Horton Hits A Shoot,1,3,0,-26.0,S,5,23,0,-134.0,Fall,18
10-24-2025,S-11 - Bumpty Dumpty v1,2,2,0,16.0,S,24,8,0,177.0,Fall,1
10-24-2025,S-05 - The Prince And The Passer,4,0,0,45.0,S,22,10,0,106.0,Fall,2
10-24-2025,S-09 - Bibbidi Boppity Boom!,4,0,0,39.0,S,21,10,1,93.0,Fall,3
10-24-2025,S-02 - Itsy Bitsy Spikers,3,1,0,13.0,S,20,10,2,130.0,Fall,4
10-24-2025,S-01 - Duck Duck Ace,2,2,0,-4.0,S,20,11,1,99.0,Fall,5
10-24-2025,S-07 - The Blockyardigans,0,4,0,-27.0,S,20,11,1,72.0,Fall,6
10-24-2025,S-16 - If You Give A Mouse A Set,3,1,0,3.0,S,20,12,0,6.0,Fall,7
10-24-2025,S-08 - Goldi-Blocks,4,0,0,11.0,S,19,12,1,52.0,Fall,8
10-24-2025,S-12 - Dragon Tales And Hits,2,2,0,-1.0,S,17,15,0,45.0,Fall,9
10-24-2025,S-04 - Little Red Spikers,2,2,0,5.0,S,16,16,0,19.0,Fall,10
10-24-2025,S-14 - Slam I Am,3,1,0,13.0,S,14,18,0,-68.0,Fall,11
10-24-2025,S-15 - Green Eggs & Slam,2,2,0,-10.0,S,13,18,1,-46.0,Fall,12
10-24-2025,S-13 - Block A Bye Baby,1,2,1,-2.0,S,12,18,2,8.0,Fall,13
10-24-2025,S-10 - Bump-ty Dump-tys,1,2,1,-1.0,S,12,19,1,-34.0,Fall,14
10-24-2025,S-03 - Not The Gumdrop Aces,0,4,0,-35.0,S,12,19,1,-102.0,Fall,15
10-24-2025,S-18 - Six Blind Mice,1,3,0,-14.0,S,8,23,1,-251.0,Fall,16
10-24-2025,S-17 - Horton Hits A Shoot,1,3,0,-25.0,S,6,26,0,-159.0,Fall,17
10-24-2025,S-06 - Twinkerbells,0,4,0,-26.0,S,5,25,2,-147.0,Fall,18
11-07-2025,S-11 - Bumpty Dumpty v1,3,1,0,4.0,S,27,9,0,181.0,Fall,1
11-07-2025,S-05 - The Prince And The Passer,3,1,0,56.0,S,25,11,0,162.0,Fall,2
11-07-2025,S-02 - Itsy Bitsy Spikers,4,0,0,20.0,S,24,10,2,150.0,Fall,3
11-07-2025,S-09 - Bibbidi Boppity Boom!,2,2,0,-1.0,S,23,12,1,92.0,Fall,4
11-07-2025,S-16 - If You Give A Mouse A Set,3,1,0,17.0,S,23,13,0,23.0,Fall,5
11-07-2025,S-07 - The Blockyardigans,2,2,0,0.0,S,22,13,1,72.0,Fall,6
11-07-2025,S-01 - Duck Duck Ace,0,4,0,-20.0,S,20,15,1,79.0,Fall,7
11-07-2025,S-08 - Goldi-Blocks,1,3,0,-18.0,S,20,15,1,34.0,Fall,8
11-07-2025,S-12 - Dragon Tales And Hits,3,1,0,44.0,S,20,16,0,89.0,Fall,9
11-07-2025,S-04 - Little Red Spikers,3,1,0,20.0,S,19,17,0,39.0,Fall,10
11-07-2025,S-15 - Green Eggs & Slam,4,0,0,57.0,S,17,18,1,11.0,Fall,11
11-07-2025,S-14 - Slam I Am,3,1,0,5.0,S,17,19,0,-63.0,Fall,12
11-07-2025,S-10 - Bump-ty Dump-tys,3,1,0,19.0,S,15,20,1,-15.0,Fall,13
11-07-2025,S-13 - Block A Bye Baby,0,4,0,-24.0,S,12,22,2,-16.0,Fall,14
11-07-2025,S-03 - Not The Gumdrop Aces,0,4,0,-22.0,S,12,23,1,-124.0,Fall,15
11-07-2025,S-18 - Six Blind Mice,0,4,0,-100.0,S,8,27,1,-351.0,Fall,16
11-07-2025,S-17 - Horton Hits A Shoot,2,2,0,43.0,S,8,28,0,-116.0,Fall,17
11-07-2025,S-06 - Twinkerbells,0,4,0,-100.0,S,5,29,2,-247.0,Fall,18
11-14-2025,S-11 - Bumpty Dumpty v1,2,2,0,2.0,S,29,11,0,183.0,Fall,1
11-14-2025,S-05 - The Prince And The Passer,2,2,0,-5.0,S,27,13,0,157.0,Fall,2
11-14-2025,S-09 - Bibbidi Boppity Boom!,3,1,0,26.0,S,26,13,1,118.0,Fall,3
11-14-2025,S-07 - The Blockyardigans,4,0,0,26.0,S,26,13,1,98.0,Fall,4
11-14-2025,S-02 - Itsy Bitsy Spikers,1,3,0,-13.0,S,25,13,2,137.0,Fall,5
11-14-2025,S-16 - If You Give A Mouse A Set,1,3,0,0.0,S,24,16,0,23.0,Fall,6
11-14-2025,S-08 - Goldi-Blocks,3,1,0,13.0,S,23,16,1,47.0,Fall,7
11-14-2025,S-01 - Duck Duck Ace,2,2,0,2.0,S,22,17,1,81.0,Fall,8
11-14-2025,S-12 - Dragon Tales And Hits,2,2,0,-1.0,S,22,18,0,88.0,Fall,9
11-14-2025,S-14 - Slam I Am,4,0,0,53.0,S,21,19,0,-10.0,Fall,10
11-14-2025,S-04 - Little Red Spikers,1,3,0,-12.0,S,20,20,0,27.0,Fall,11
11-14-2025,S-10 - Bump-ty Dump-tys,4,0,0,34.0,S,19,20,1,19.0,Fall,12
11-14-2025,S-15 - Green Eggs & Slam,0,4,0,-28.0,S,17,22,1,-17.0,Fall,13
11-14-2025,S-13 - Block A Bye Baby,3,1,0,5.0,S,15,23,2,-11.0,Fall,14
11-14-2025,S-03 - Not The Gumdrop Aces,2,2,0,47.0,S,14,25,1,-77.0,Fall,15
11-14-2025,S-18 - Six Blind Mice,0,4,0,-100.0,S,8,31,1,-451.0,Fall,16
11-14-2025,S-17 - Horton Hits A Shoot,0,4,0,-36.0,S,8,32,0,-152.0,Fall,17
11-14-2025,S-06 - Twinkerbells,2,2,0,-13.0,S,7,31,2,-260.0,Fall,18
11-21-2025,S-11 - Bumpty Dumpty v1,3,1,0,20.0,S,32,12,0,203.0,Fall,1
11-21-2025,S-02 - Itsy Bitsy Spikers,4,0,0,9.0,S,29,13,2,146.0,Fall,2
11-21-2025,S-07 - The Blockyardigans,3,1,0,8.0,S,29,14,1,106.0,Fall,3
11-21-2025,S-05 - The Prince And The Passer,2,2,0,7.0,S,29,15,0,164.0,Fall,4
11-21-2025,S-09 - Bibbidi Boppity Boom!,1,3,0,-21.0,S,27,16,1,97.0,Fall,5
11-21-2025,S-16 - If You Give A Mouse A Set,2,2,0,1.0,S,26,18,0,24.0,Fall,6
11-21-2025,S-08 - Goldi-Blocks,2,2,0,-4.0,S,25,18,1,43.0,Fall,7
11-21-2025,S-14 - Slam I Am,4,0,0,16.0,S,25,19,0,6.0,Fall,8
11-21-2025,S-01 - Duck Duck Ace,2,2,0,5.0,S,24,19,1,86.0,Fall,9
11-21-2025,S-12 - Dragon Tales And Hits,1,3,0,-13.0,S,23,21,0,75.0,Fall,10
11-21-2025,S-04 - Little Red Spikers,3,1,0,14.0,S,23,21,0,41.0,Fall,11
11-21-2025,S-10 - Bump-ty Dump-tys,3,1,0,6.0,S,22,21,1,25.0,Fall,12
11-21-2025,S-15 - Green Eggs & Slam,2,2,0,-9.0,S,19,24,1,-26.0,Fall,13
11-21-2025,S-13 - Block A Bye Baby,3,1,0,20.0,S,18,24,2,9.0,Fall,14
11-21-2025,S-03 - Not The Gumdrop Aces,0,4,0,-22.0,S,14,29,1,-99.0,Fall,15
11-21-2025,S-17 - Horton Hits A Shoot,1,3,0,-16.0,S,9,35,0,-168.0,Fall,16
11-21-2025,S-18 - Six Blind Mice,0,4,0,0.0,S,8,35,1,-451.0,Fall,17
11-21-2025,S-06 - Twinkerbells,0,4,0,-21.0,S,7,35,2,-281.0,Fall,18
