Date,Team,Win,Loss,Tie,Diff,Division,Cum_Win,Cum_Loss,Cum_Tie,Cum_Diff,Season,Standing
04-17-2026,S-18 - Spike Krispies,1,3,0,-14.0,S,18,18,0,49.0,Spring,7
04-17-2026,S-08 - Cereal Killers,3,1,0,10.0,S,18,18,0,-3.0,Spring,8
04-17-2026,S-01 - Oops I Hit It Again,2,2,0,6.0,S,17,18,1,-14.0,Spring,9
04-17-2026,S-16 - Frosted Tips,2,2,0,-1.0,S,17,19,0,-111.0,Spring,10
04-17-2026,S-12 - Anti-Block Heroes,3,1,0,4.0,S,16,20,0,3.0,Spring,11
04-17-2026,S-09 - Honey Nut Cheeri-Hoes,2,2,0,9.0,S,15,21,0,-24.0,Spring,12
04-17-2026,S-03 - Call Me If You Get Blocked,2,2,0,-10.0,S,15,21,0,-66.0,Spring,13
04-17-2026,S-06 - Frosted Freaks,2,2,0,11.0,S,14,22,0,-32.0,Spring,14
04-17-2026,S-13 - Ace Krispies,1,3,0,-30.0,S,13,22,1,-116.0,Spring,15
04-17-2026,S-14 - Chex Appeal,1,3,0,-3.0,S,11,24,1,-71.0,Spring,16
04-17-2026,"S-05 - My Set, My Quick (Spike It!)",0,4,0,-30.0,S,11,25,0,-96.0,Spring,17
04-17-2026,S-17 - Honey Bunches of Floats,0,4,0,-39.0,S,9,26,1,-185.0,Spring,18
04-24-2026,S-15 - Kanine Krunchies,4,0,0,37.0,S,33,6,1,249.0,Spring,1
04-24-2026,S-10 - Count Blockula,4,0,0,26.0,S,30,9,1,183.0,Spring,2
04-24-2026,S-02 - I Write Sets Not Tragedies,1,3,0,-17.0,S,29,11,0,80.0,Spring,3
04-24-2026,S-11 - Cap'n C*nt,3,1,0,24.0,S,25,15,0,138.0,Spring,4
04-24-2026,S-04 - Sets With Me,1,3,0,-9.0,S,24,16,0,50.0,Spring,5
04-24-2026,S-07 - Heavy Is The Crown,2,2,0,-4.0,S,21,19,0,23.0,Spring,6
04-24-2026,S-16 - Frosted Tips,3,1,0,14.0,S,20,20,0,-97.0,Spring,7
04-24-2026,S-01 - Oops I Hit It Again,2,2,0,4.0,S,19,20,1,-10.0,Spring,8
04-24-2026,S-18 - Spike Krispies,1,3,0,-10.0,S,19,21,0,39.0,Spring,9
04-24-2026,S-12 - Anti-Block Heroes,3,1,0,18.0,S,19,21,0,21.0,Spring,10
04-24-2026,S-08 - Cereal Killers,1,3,0,-11.0,S,19,21,0,-14.0,Spring,11
04-24-2026,S-03 - Call Me If You Get Blocked,2,2,0,-5.0,S,17,23,0,-71.0,Spring,12
04-24-2026,S-09 - Honey Nut Cheeri-Hoes,1,3,0,-2.0,S,16,24,0,-26.0,Spring,13
04-24-2026,S-06 - Frosted Freaks,2,2,0,1.0,S,16,24,0,-31.0,Spring,14
04-24-2026,"S-05 - My Set, My Quick (Spike It!)",4,0,0,12.0,S,15,25,0,-84.0,Spring,15
04-24-2026,S-13 - Ace Krispies,1,3,0,-26.0,S,14,25,1,-142.0,Spring,16
04-24-2026,S-14 - Chex Appeal,0,4,0,-38.0,S,11,28,1,-109.0,Spring,17
04-24-2026,S-17 - Honey Bunches of Floats,1,3,0,-14.0,S,10,29,1,-199.0,Spring,18
05-01-2026,S-15 - Kanine Krunchies,0,0,0,0.0,S,33,6,1,249.0,Spring,1
05-01-2026,S-10 - Count Blockula,0,0,0,0.0,S,30,9,1,183.0,Spring,2
05-01-2026,S-02 - I Write Sets Not Tragedies,0,0,0,0.0,S,29,11,0,80.0,Spring,3
05-01-2026,S-11 - Cap'n C*nt,0,0,0,0.0,S,25,15,0,138.0,Spring,4
05-01-2026,S-04 - Sets With Me,0,0,0,0.0,S,24,16,0,50.0,Spring,5
05-01-2026,S-07 - Heavy Is The Crown,0,0,0,0.0,S,21,19,0,23.0,Spring,6
05-01-2026,S-16 - Frosted Tips,0,0,0,0.0,S,20,20,0,-97.0,Spring,7
05-01-2026,S-01 - Oops I Hit It Again,0,0,0,0.0,S,19,20,1,-10.0,Spring,8
05-01-2026,S-18 - Spike Krispies,0,0,0,0.0,S,19,21,0,39.0,Spring,9
05-01-2026,S-12 - Anti-Block Heroes,0,0,0,0.0,S,19,21,0,21.0,Spring,10
05-01-2026,S-08 - Cereal Killers,0,0,0,0.0,S,19,21,0,-14.0,Spring,11
05-01-2026,S-03 - Call Me If You Get Blocked,0,0,0,0.0,S,17,23,0,-71.0,Spring,12
05-01-2026,S-09 - Honey Nut Cheeri-Hoes,0,0,0,0.0,S,16,24,0,-26.0,Spring,13
05-01-2026,S-06 - Frosted Freaks,0,0,0,0.0,S,16,24,0,-31.0,Spring,14
05-01-2026,"S-05 - My Set, My Quick (Spike It!)",0,0,0,0.0,S,15,25,0,-84.0,Spring,15
05-01-2026,S-13 - Ace Krispies,0,0,0,0.0,S,14,25,1,-142.0,Spring,16
05-01-2026,S-14 - Chex Appeal,0,0,0,0.0,S,11,28,1,-109.0,Spring,17
05-01-2026,S-17 - Honey Bunches of Floats,0,0,0,0.0,S,10,29,1,-199.0,Spring,18
