Team 1,Team 1 Score,Team 2,Team 2 Score,Ref Team,Location,Date,Time
A-07,,A-06,,A-10,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Mar 27",7:00 PM
A-07,,A-06,,A-10,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Mar 27",7:00 PM
A-14,,A-09,,A-03,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Mar 27",7:00 PM
A-14,,A-09,,A-03,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Mar 27",7:00 PM
A-11,,A-05,,A-13,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Mar 27",7:00 PM
A-11,,A-05,,A-13,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Mar 27",7:00 PM
A-10,,A-07,,A-06,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Mar 27",7:45 PM
A-10,,A-07,,A-06,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Mar 27",7:45 PM
A-03,,A-14,,A-09,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Mar 27",7:45 PM
A-03,,A-14,,A-09,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Mar 27",7:45 PM
A-13,,A-11,,A-05,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Mar 27",7:45 PM
A-13,,A-11,,A-05,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Mar 27",7:45 PM
A-10,,A-06,,A-07,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Mar 27",8:30 PM
A-10,,A-06,,A-07,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Mar 27",8:30 PM
A-03,,A-09,,A-14,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Mar 27",8:30 PM
A-03,,A-09,,A-14,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Mar 27",8:30 PM
A-13,,A-05,,A-11,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Mar 27",8:30 PM
A-13,,A-05,,A-11,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Mar 27",8:30 PM
A-18,,A-17,,A-01,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Mar 27",9:15 PM
A-18,,A-17,,A-01,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Mar 27",9:15 PM
A-12,,A-08,,A-02,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Mar 27",9:15 PM
A-12,,A-08,,A-02,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Mar 27",9:15 PM
A-16,,A-15,,A-04,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Mar 27",9:15 PM
A-16,,A-15,,A-04,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Mar 27",9:15 PM
A-01,,A-18,,A-17,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Mar 27",10:00 PM
A-01,,A-18,,A-17,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Mar 27",10:00 PM
A-02,,A-12,,A-08,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Mar 27",10:00 PM
A-02,,A-12,,A-08,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Mar 27",10:00 PM
A-04,,A-16,,A-15,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Mar 27",10:00 PM
A-04,,A-16,,A-15,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Mar 27",10:00 PM
A-01,,A-17,,A-18,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Mar 27",10:45 PM
A-01,,A-17,,A-18,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Mar 27",10:45 PM
A-02,,A-08,,A-12,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Mar 27",10:45 PM
A-02,,A-08,,A-12,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Mar 27",10:45 PM
A-04,,A-15,,A-16,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Mar 27",10:45 PM
A-04,,A-15,,A-16,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Mar 27",10:45 PM
A-15,,A-12,,A-05,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 10",7:00 PM
A-15,,A-12,,A-05,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 10",7:00 PM
A-17,,A-10,,A-03,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 10",7:00 PM
A-17,,A-10,,A-03,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 10",7:00 PM
A-18,,A-14,,A-02,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 10",7:00 PM
A-18,,A-14,,A-02,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 10",7:00 PM
A-05,,A-15,,A-12,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 10",7:45 PM
A-05,,A-15,,A-12,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 10",7:45 PM
A-03,,A-17,,A-10,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 10",7:45 PM
A-03,,A-17,,A-10,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 10",7:45 PM
A-02,,A-18,,A-14,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 10",7:45 PM
A-02,,A-18,,A-14,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 10",7:45 PM
A-05,,A-12,,A-15,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 10",8:30 PM
A-05,,A-12,,A-15,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 10",8:30 PM
A-03,,A-10,,A-17,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 10",8:30 PM
A-03,,A-10,,A-17,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 10",8:30 PM
A-02,,A-14,,A-18,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 10",8:30 PM
A-02,,A-14,,A-18,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 10",8:30 PM
A-01,,A-08,,A-04,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 10",9:15 PM
A-01,,A-08,,A-04,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 10",9:15 PM
A-07,,A-16,,A-11,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 10",9:15 PM
A-07,,A-16,,A-11,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 10",9:15 PM
A-09,,A-06,,A-13,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 10",9:15 PM
A-09,,A-06,,A-13,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 10",9:15 PM
A-04,,A-01,,A-08,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 10",10:00 PM
A-04,,A-01,,A-08,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 10",10:00 PM
A-11,,A-07,,A-16,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 10",10:00 PM
A-11,,A-07,,A-16,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 10",10:00 PM
A-13,,A-09,,A-06,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 10",10:00 PM
A-13,,A-09,,A-06,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 10",10:00 PM
A-04,,A-08,,A-01,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 10",10:45 PM
A-04,,A-08,,A-01,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 10",10:45 PM
A-11,,A-16,,A-07,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 10",10:45 PM
A-11,,A-16,,A-07,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 10",10:45 PM
A-13,,A-06,,A-09,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 10",10:45 PM
A-13,,A-06,,A-09,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 10",10:45 PM
A-11,,A-06,,A-13,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 17",7:00 PM
A-11,,A-06,,A-13,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 17",7:00 PM
A-10,,A-17,,A-15,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 17",7:00 PM
A-10,,A-17,,A-15,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 17",7:00 PM
A-04,,A-03,,A-18,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 17",7:00 PM
A-04,,A-03,,A-18,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 17",7:00 PM
A-13,,A-11,,A-06,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 17",7:45 PM
A-13,,A-11,,A-06,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 17",7:45 PM
A-15,,A-10,,A-17,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 17",7:45 PM
A-15,,A-10,,A-17,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 17",7:45 PM
A-18,,A-04,,A-03,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 17",7:45 PM
A-18,,A-04,,A-03,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 17",7:45 PM
A-13,,A-06,,A-11,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 17",8:30 PM
A-13,,A-06,,A-11,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 17",8:30 PM
A-15,,A-17,,A-10,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 17",8:30 PM
A-15,,A-17,,A-10,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 17",8:30 PM
A-18,,A-03,,A-04,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 17",8:30 PM
A-18,,A-03,,A-04,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 17",8:30 PM
A-14,,A-12,,A-16,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 17",9:15 PM
A-14,,A-12,,A-16,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 17",9:15 PM
A-05,,A-02,,A-09,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 17",9:15 PM
A-05,,A-02,,A-09,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 17",9:15 PM
A-08,,A-07,,A-01,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 17",9:15 PM
A-08,,A-07,,A-01,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 17",9:15 PM
A-16,,A-14,,A-12,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 17",10:00 PM
A-16,,A-14,,A-12,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 17",10:00 PM
A-09,,A-05,,A-02,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 17",10:00 PM
A-09,,A-05,,A-02,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 17",10:00 PM
A-01,,A-08,,A-07,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 17",10:00 PM
A-01,,A-08,,A-07,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 17",10:00 PM
A-16,,A-12,,A-14,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 17",10:45 PM
A-16,,A-12,,A-14,StarCenter Multisport - North Lake (Court 11),"Fri, Apr 17",10:45 PM
A-09,,A-02,,A-05,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 17",10:45 PM
A-09,,A-02,,A-05,StarCenter Multisport - North Lake (Court 12),"Fri, Apr 17",10:45 PM
A-01,,A-07,,A-08,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 17",10:45 PM
A-01,,A-07,,A-08,StarCenter Multisport - North Lake (Court 13),"Fri, Apr 17",10:45 PM
A-14,,A-11,,A-16,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Apr 24",7:00 PM
A-14,,A-11,,A-16,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Apr 24",7:00 PM
A-13,,A-08,,A-15,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Apr 24",7:00 PM
A-13,,A-08,,A-15,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Apr 24",7:00 PM
A-03,,A-01,,A-06,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Apr 24",7:00 PM
A-03,,A-01,,A-06,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Apr 24",7:00 PM
A-16,,A-14,,A-11,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Apr 24",7:45 PM
A-16,,A-14,,A-11,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Apr 24",7:45 PM
A-15,,A-13,,A-08,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Apr 24",7:45 PM
A-15,,A-13,,A-08,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Apr 24",7:45 PM
A-06,,A-03,,A-01,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Apr 24",7:45 PM
A-06,,A-03,,A-01,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Apr 24",7:45 PM
A-16,,A-11,,A-14,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Apr 24",8:30 PM
A-16,,A-11,,A-14,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Apr 24",8:30 PM
A-15,,A-08,,A-13,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Apr 24",8:30 PM
A-15,,A-08,,A-13,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Apr 24",8:30 PM
A-06,,A-01,,A-03,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Apr 24",8:30 PM
A-06,,A-01,,A-03,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Apr 24",8:30 PM
A-09,,A-05,,A-18,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Apr 24",9:15 PM
A-09,,A-05,,A-18,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Apr 24",9:15 PM
A-10,,A-04,,A-02,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Apr 24",9:15 PM
A-10,,A-04,,A-02,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Apr 24",9:15 PM
A-07,,A-17,,A-12,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Apr 24",9:15 PM
A-07,,A-17,,A-12,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Apr 24",9:15 PM
A-18,,A-09,,A-05,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Apr 24",10:00 PM
A-18,,A-09,,A-05,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Apr 24",10:00 PM
A-02,,A-10,,A-04,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Apr 24",10:00 PM
A-02,,A-10,,A-04,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Apr 24",10:00 PM
A-12,,A-07,,A-17,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Apr 24",10:00 PM
A-12,,A-07,,A-17,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Apr 24",10:00 PM
A-18,,A-05,,A-09,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Apr 24",10:45 PM
A-18,,A-05,,A-09,StarCenter Multisport - Farmers Branch (Court 11),"Fri, Apr 24",10:45 PM
A-02,,A-04,,A-10,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Apr 24",10:45 PM
A-02,,A-04,,A-10,StarCenter Multisport - Farmers Branch (Court 12),"Fri, Apr 24",10:45 PM
A-12,,A-17,,A-07,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Apr 24",10:45 PM
A-12,,A-17,,A-07,StarCenter Multisport - Farmers Branch (Court 13),"Fri, Apr 24",10:45 PM
"C-02 Ed, Edd n Edging!",,C-16 The IncrediBalls,,C-07,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 23",7:00 PM
"C-02 Ed, Edd n Edging!",,C-16 The IncrediBalls,,C-07,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 23",7:00 PM
C-15 Powerpuff Passers,,C-14 Diva Slayers,,C-01,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 23",7:00 PM
C-15 Powerpuff Passers,,C-14 Diva Slayers,,C-01,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 23",7:00 PM
C-17 Scooby Do Me,,C-13 Thunder Kills,,C-08,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 23",7:00 PM
C-17 Scooby Do Me,,C-13 Thunder Kills,,C-08,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 23",7:00 PM
C-07 Sailor Spikers,,"C-02 Ed, Edd n Edging!",,C-16,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 23",7:45 PM
C-07 Sailor Spikers,,"C-02 Ed, Edd n Edging!",,C-16,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 23",7:45 PM
C-01 Avatar: Net Benders,,C-15 Powerpuff Passers,,C-14,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 23",7:45 PM
C-01 Avatar: Net Benders,,C-15 Powerpuff Passers,,C-14,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 23",7:45 PM
C-08 Blocker's Home for Unimaginative Hitters,,C-17 Scooby Do Me,,C-13,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 23",7:45 PM
C-08 Blocker's Home for Unimaginative Hitters,,C-17 Scooby Do Me,,C-13,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 23",7:45 PM
C-07 Sailor Spikers,,C-16 The IncrediBalls,,C-02,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 23",8:30 PM
C-07 Sailor Spikers,,C-16 The IncrediBalls,,C-02,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 23",8:30 PM
C-01 Avatar: Net Benders,,C-14 Diva Slayers,,C-15,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 23",8:30 PM
C-01 Avatar: Net Benders,,C-14 Diva Slayers,,C-15,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 23",8:30 PM
C-08 Blocker's Home for Unimaginative Hitters,,C-13 Thunder Kills,,C-17,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 23",8:30 PM
C-08 Blocker's Home for Unimaginative Hitters,,C-13 Thunder Kills,,C-17,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 23",8:30 PM
C-05 Dragon Ballz Deep,,C-04 Peppa Dig,,C-11,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 23",9:15 PM
C-05 Dragon Ballz Deep,,C-04 Peppa Dig,,C-11,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 23",9:15 PM
C-06 SpongeBall Spikepants,,"C-03 Sugar, Spike and",,C-12,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 23",9:15 PM
C-06 SpongeBall Spikepants,,"C-03 Sugar, Spike and",,C-12,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 23",9:15 PM
C-09 The Netsons,,C-18 Straw Hat Striker,,C-10,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 23",9:15 PM
C-09 The Netsons,,C-18 Straw Hat Striker,,C-10,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 23",9:15 PM
C-11 Trans Performers,,C-05 Dragon Ballz Deep,,C-04,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 23",10:00 PM
C-11 Trans Performers,,C-05 Dragon Ballz Deep,,C-04,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 23",10:00 PM
C-12 The Magic Spikebus,,C-06 SpongeBall Spikepants,,C-03,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 23",10:00 PM
C-12 The Magic Spikebus,,C-06 SpongeBall Spikepants,,C-03,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 23",10:00 PM
C-10 Courage the Cowardly Dig,,C-09 The Netsons,,C-18,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 23",10:00 PM
C-10 Courage the Cowardly Dig,,C-09 The Netsons,,C-18,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 23",10:00 PM
C-11 Trans Performers,,C-04 Peppa Dig,,C-05,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 23",10:45 PM
C-11 Trans Performers,,C-04 Peppa Dig,,C-05,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 23",10:45 PM
C-12 The Magic Spikebus,,"C-03 Sugar, Spike and",,C-06,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 23",10:45 PM
C-12 The Magic Spikebus,,"C-03 Sugar, Spike and",,C-06,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 23",10:45 PM
C-10 Courage the Cowardly Dig,,C-18 Straw Hat Striker,,C-09,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 23",10:45 PM
C-10 Courage the Cowardly Dig,,C-18 Straw Hat Striker,,C-09,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 23",10:45 PM
C-12 The Magic Spikebus,25,C-11 Trans Performers,22,C-08,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 30",7:00 PM
C-12 The Magic Spikebus,12,C-11 Trans Performers,15,C-08,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 30",7:00 PM
C-16 The IncrediBalls,25,C-13 Thunder Kills,22,C-10,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 30",7:00 PM
C-16 The IncrediBalls,12,C-13 Thunder Kills,19,C-10,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 30",7:00 PM
C-17 Scooby Do Me,17,C-14 Diva Slayers,25,C-04,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 30",7:00 PM
C-17 Scooby Do Me,24,C-14 Diva Slayers,15,C-04,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 30",7:00 PM
C-08 Blocker's Home for Unimaginative Hitters,23,C-12 The Magic Spikebus,25,C-11,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 30",7:45 PM
C-08 Blocker's Home for Unimaginative Hitters,19,C-12 The Magic Spikebus,16,C-11,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 30",7:45 PM
C-10 Courage the Cowardly Dig,20,C-16 The IncrediBalls,25,C-13,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 30",7:45 PM
C-10 Courage the Cowardly Dig,17,C-16 The IncrediBalls,16,C-13,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 30",7:45 PM
C-04 Peppa Dig,17,C-17 Scooby Do Me,25,C-14,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 30",7:45 PM
C-04 Peppa Dig,15,C-17 Scooby Do Me,25,C-14,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 30",7:45 PM
C-08 Blocker's Home for Unimaginative Hitters,24,C-11 Trans Performers,26,C-12,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 30",8:30 PM
C-08 Blocker's Home for Unimaginative Hitters,15,C-11 Trans Performers,18,C-12,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 30",8:30 PM
C-10 Courage the Cowardly Dig,25,C-13 Thunder Kills,23,C-16,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 30",8:30 PM
C-10 Courage the Cowardly Dig,18,C-13 Thunder Kills,21,C-16,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 30",8:30 PM
C-04 Peppa Dig,21,C-14 Diva Slayers,25,C-17,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 30",8:30 PM
C-04 Peppa Dig,17,C-14 Diva Slayers,23,C-17,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 30",8:30 PM
C-15 Powerpuff Passers,20,C-07 Sailor Spikers,25,C-03,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 30",9:15 PM
C-15 Powerpuff Passers,13,C-07 Sailor Spikers,25,C-03,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 30",9:15 PM
C-01 Avatar: Net Benders,11,C-09 The Netsons,25,C-02,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 30",9:15 PM
C-01 Avatar: Net Benders,25,C-09 The Netsons,9,C-02,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 30",9:15 PM
C-05 Dragon Ballz Deep,25,C-18 Straw Hat Striker,14,C-06,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 30",9:15 PM
C-05 Dragon Ballz Deep,23,C-18 Straw Hat Striker,13,C-06,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 30",9:15 PM
"C-03 Sugar, Spike and",25,C-15 Powerpuff Passers,16,C-07,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 30",10:00 PM
"C-03 Sugar, Spike and",25,C-15 Powerpuff Passers,16,C-07,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 30",10:00 PM
"C-02 Ed, Edd n Edging!",17,C-01 Avatar: Net Benders,25,C-09,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 30",10:00 PM
"C-02 Ed, Edd n Edging!",17,C-01 Avatar: Net Benders,19,C-09,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 30",10:00 PM
C-06 SpongeBall Spikepants,25,C-05 Dragon Ballz Deep,22,C-18,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 30",10:00 PM
C-06 SpongeBall Spikepants,19,C-05 Dragon Ballz Deep,25,C-18,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 30",10:00 PM
"C-03 Sugar, Spike and",25,C-07 Sailor Spikers,17,C-15,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 30",10:45 PM
"C-03 Sugar, Spike and",25,C-07 Sailor Spikers,21,C-15,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Jan 30",10:45 PM
"C-02 Ed, Edd n Edging!",25,C-09 The Netsons,12,C-01,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 30",10:45 PM
"C-02 Ed, Edd n Edging!",25,C-09 The Netsons,21,C-01,StarCenter Multisport - Farmers Branch (Court 6),"Fri, Jan 30",10:45 PM
C-06 SpongeBall Spikepants,25,C-18 Straw Hat Striker,15,C-05,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 30",10:45 PM
C-06 SpongeBall Spikepants,25,C-18 Straw Hat Striker,20,C-05,StarCenter Multisport - Farmers Branch (Court 7),"Fri, Jan 30",10:45 PM
C-15 Powerpuff Passers,,C-08 Blocker's Home for Unimaginative Hitters,,C-05,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Feb 6",7:00 PM
C-15 Powerpuff Passers,,C-08 Blocker's Home for Unimaginative Hitters,,C-05,StarCenter Multisport - Farmers Branch (Court 5),"Fri, Feb 6",7:00 PM
